City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Fairview Heights,IL,USA,3/5/20194/5/20067/4/19974/15/20173/4/2020,0.0,0.0,ChangingSphereLightFlashLight,"Consistently changing aircraft, odd jet sound once close enough, started out cigar shape, heading Southeast to becoming disk shape lSphere just under clouds after a tornado.A blue light seen overhead moving east to west,very fast.It was not fireworks.Star-like object that pulsed brightly and dimmed multiple times then became stationaryHusband rushed into the house and made me go outside where six ""stars"" were playing in the sky.",0,0
Fairview Park,OH,USA,3/6/20227/12/2023,0.0,0.0,LightCylinder,Moving lightSaw a definitive tick tac like object the size of a dime at arms length about 35 degrees above horizon through sky light window.,0,0
Fairwater,WI,USA,8/21/2022,0.0,0.0,Orb,"At 8:55 pm on August 21, 2022 a string of 50 to 100 lights were observed crossing the face of Cassiopeia traveling from WNW to ESE.",0,0
Fairwood,WA,USA,4/16/2006,0.0,0.0,Triangle,Large Triangle UFO Sighting.,0,0
Faison,NC,USA,4/12/200111/7/2008,0.0,0.0,OvalTriangle,"Faison NC, a bright oval object flashed above 3 friends and I, lit he whole area up.Three aircraft shaped like triangles observed at night--appeared to be moving very slowly, if at all.",0,0
Faith,NC,USA,9/5/1996,0.0,0.0,Triangle,"Large black triangle, lights on the corners. Moving 3 or 4 mph right above the treetops. Faint humming noise. 500 Lights On Object0",0,0
Fajardo (Puerto Rico),PR,USA,6/26/20056/1/1981,0.0,0.0,TeardropDisk,"It was like a mirror flingh trow the sky it loked like it was out of control ,then it vanishdA very large, silent craft floating above the ocean water in the early morning hours for 5 to 10 minutes.",0,0
Falcon,CO,USA,3/13/20044/8/19649/2/20064/1/19794/26/197611/24/20198/1/20074/1/19794/7/19474/28/19344/18/1972,0.0,0.0,DiamondOtherChangingDiskFlashLightChevronDiskLightOrbOther,"It was really fast and had flashing lights on the bottom of it. It didn't have any sound.Sighting near Colorado Springs. Black triangles above the road.White daytime object observed, changed shape and continued to climb out of sight, first fast then slowed then fast again.We experienced red disk over the falcon, colorado sky within the first minutes of the new year.3 flashes 2 different times 3 minutes apart very bright.29 lights appeared one by one from the same point in the early morning sky. ((NUFORC Note: ""Starlink"" satellites? PD))Huge crescent shaped object, emerged from a distorted area of the sky.We experienced red disk over the falcon, colorado sky within the first minutes of the new year.3 moving white lights over Front Range near Colorado SpringsWhite orb stopped in midair and changed direction.Loud house shaking booms.",0,0
Falconer,NY,USA,3/12/2000,0.0,0.0,Triangle,"I viewed 5 triangular objects in a ""V"" formation heading from the South to the North. The last 2 triangular objects in the formation c",0,0
Falfurias,TX,USA,7/12/2000,0.0,0.0,Light,"While traveling with my husband and two friends, we saw bright red lights flying low.",0,0
Falkville,AL,USA,5/2/2023,0.0,0.0,Light,Lights that traveled across the sky faster than anything else I've ever seen,0,0
Fall City,WA,USA,10/1/20068/26/200612/16/20234/9/19333/28/20044/3/1963,0.0,0.0,FireballLightLightOvalLightCircle,"yellow/orange fireball leaving debris trailExtremely bright, steady light moving across night sky. ((NUFORC Note: Possible sighting of ISS. PD))Bright light moving in random directional order, enough so, that I am motivated to make this report. Video is 3 min 42 secFlashing oval object sighted in Fall cityTwo lights brighter than Jupiter, one above the other, suddenly disappeared.Orange fireball flying West in Washington State on July 4th.",0,0
Fall Creek,OR,USA,4/27/19914/12/19414/25/2028,0.0,0.0,SphereCircleSphere,445am 4 bright stars/lights hovered in the sky. I layed in bed watching then decided I'd take a picture so I went pee first and when ISighting Over Eugene Oregon Area.Mysterious lightning above woods up Fall Creek Oregon,0,0
Fall Creek,WI,USA,2/15/20214/12/2018,0.0,0.0,OtherFireball,"I witnessed a straight line of white lights almost directly above me. They were equally spaced...about 12-15 ((Starlink satellites??))At least 6 lights, 4 in formation.",0,0
Fall River,KS,USA,6/5/20214/22/1964,0.0,0.0,RectangleDisk,"Three equal rectangles were spotted in the western sky, approximately 30-45 degrees from the horizon. They had a glow similar to a starWe saw it twice for about 10 seconds each time.5 orange lights appeared together in a line then went out from one side to the other unt",0,0
Fall River,MA,USA,12/28/20199/8/20009/1/20054/10/20157/29/20204/29/19494/6/20224/7/20122/13/20234/16/20078/26/200811/6/20224/14/19474/22/19705/17/202111/23/20191/16/200810/4/202312/13/1998,0.0,0.0,LightSphereCylinderOtherTriangleOrbCircleCircleLightLightCircleLightTeardropLightFireballOtherFlashTriangleLight,"Lights were blinking and swirling in circles. First thought it was stars but they started to move across the sky. ((satellites??))Ball seen above college libraryOBJECT SPEED APPX. 70 MPHThis was my very first UFO hope to see Moore.Was in a dark area sitting in my in vehicle. Heard a low pitched noise from the sky. When I looked up, I initially saw nothing, but aA group of 10 orange orbs suddenly appeared and traveled in a group when we noticed they stopped for a while then went east and dissapeI observed two white lights above the highway, out of the ordinary in terms of size and distance apart.Orange lights over Massachusetts.Bright light appearing in reappearing in erratic movementsShooting star object, much brighter that a star.Circular pulsating lightswas moving from south to North, stopped abruptly and went straight down until unseen by houses in the areaPossible ufo sighted in new england (Real Report)Large red light with approximately four green flashing lights, colors vivid and movement oddEarly Monday morning, I was sitting on my deck looking north east that's when I noticed a large red and orange ball of light just undeAnyone else see objects 11/23-11/29 2019 in fall river?It was about 5:30 am at the time i spotted this object in the early morning sky...A picture taken of a smoke trail in the sky reveals something else.i seen a flash and looked in the sky,then i seen a green streak going from right to left for about five seconds.",YY,Contrail
Fall River,WI,USA,4/19/2007,0.0,0.0,Cylinder,Cylinder shaped crafts traveling northwest.,0,0
Fall River (10 miles north of),KS,USA,11/26/1998,0.0,0.0,Light,"At around 21:30 I witnessed a star ""turn on."" My wife and I observed it swaying in the distant sky. It emitted red and green lights.",0,0
Fall River Mills,CA,USA,10/14/20024/22/19904/14/2014,0.0,0.0,FireballFlashSphere,Comet like light in sky over Northern Calif mountains. ((Vandenberg rocket launch. PD))Caught a glimpse of an unexplained flash of light in the sky on a clear night.As my wife and I were traveling east on ca hwy299 we noticed 4 round orange/red objects in the sky then all of a sudden 2 of them moved,0,0
Fall River/North Tiverton,RI,USA,1/18/1977,0.0,0.0,Oval,"ABOUT 150 FEET IN THE SKY WAS THIS MAGNIFICENT GLOWING WHITE OVAL SHAPED OBJECT BRIGHTER THAN A FLUORESCENT LIGHT, IT HOVERED.",0,0
Fallbrook,CA,USA,5/27/20034/18/20255/4/200011/18/20222/24/200911/9/19731/6/20028/6/202311/11/19994/17/19514/23/20154/23/20064/16/19354/16/19885/31/202112/9/20224/18/198112/30/20026/27/20005/1/20056/9/20094/26/20034/16/1939,0.0,0.0,DiskLightOtherTriangleOrbCircleLightOrbSphereFireballOtherLightLightOrbCircleCircleFireballLightLightChangingOtherCylinderCircle,"A gunmetal colored suacer shaped vehicleCluster of bright lights moving erratically in San DIego County.A V shaped air craft flew over me at low altitude while I was walking down the path through our avocado grove.Flashing moving objectOrb that popped in and out of the atmosphere twiceIt had an elongated greenish-blue (or turquois) contrail streaming behindAbout 9.30pm I was walking my dog when I heard a military jet aproaching from the southeast, I saw a light which apeared to be a jet beWas uncharacteristically outside late working and noticed how clear the night sky was, looked up, saw the craft and started recordingI saw what I at first thought was a Vandenburg launch to the west. Instead a vapor trail, orange in color, rose in the sky and leveled4 fireballs in the sky, hovering.Glowing green cloud-like orb hanging in night sky. ((NUFORC Note: U. S. Navy missile launch. PD))yellow flashing lights from behind the hillsRed light.Orange orb with some intelligence.Softball size lighted object with black strap hovering over garden 4ft from my bedroom window.Orange light moving oddlyVibrant orange fireball or light that exploded in dark skyWe spotted a ufo the day after my birthday in California (sandiego county)Driving South along Interstate 15Huge bright liigtSquare flying object w/white lights on corners, red light on sides, white in center. Another had one BIG red light and moved VERYY fastwhite marbell shaped objectIntense slow moving white light, size of medicine ball: no noise, no trail.",YY,Aircraft?
Fallbrook,FL,USA,3/11/1968,0.0,0.0,Orb,I was driving home into the apartment complex that had an entrance ramp at about a 45% degree looking up towards the sky and I saw a br,0,0
Fallbrook (north),CA,USA,3/9/2000,0.0,0.0,Circle,"For some reason I glanced up into a break in clouds, before opening the door of my house causing me to stare intently at a object,that",0,0
Fallbrook/Oceanside,CA,USA,2/19/2022,0.0,0.0,Cylinder,Northeast on Douglas Dr. Witnessed something that came straight at us and it zig-zagged to miss and disappeared.,0,0
Falling Waters,WV,USA,10/20/20222/19/20089/16/2018,0.0,0.0,CylinderLightTriangle,"Unknown object, like skinny blimp or tubeStarlike object which dissapeared very strangely.A friend and I witnessed what appeared to be a star, as bright as venus, move silently accross the sky heading Northwest over the Potom",0,0
Fallon,NV,USA,6/18/19995/15/19945/10/19679/8/20022/18/20084/25/20196/15/20068/17/20043/4/20204/20/19589/7/19989/17/20221/28/2007,0.0,0.0,LightLightOvalTriangleOvalTriangleSphereLightLightFormationLightOrbCircle,"single white light moving eratically west to eastUSN trained weather observer sighted 3 ""solid"" colored lights, two red, one white, moving south to north silently and periodically""rock05/10/1967 23:00 fallon, nevada, glow on horizen, followed by, hovering colored discs, 20 minutesFallon Triangle seen by Ufo Television Talk Show HostI was an Air Force radar operator at Fallon Navel Air Station, in the year of 1959 I was working the day shift on that day.Small, triangular-shaped craft flying westerly, late Sunday evening of Memorial Day Weekend 2016UFO sighting east of Fallon, NV, at Navy target range B17. ((NUFORC Note: Witness is an air traffic controller. PD))The object was flashing white light while moving one direction then changed direction and disappearedThere were about 10 UFOs that were in a line. They were only about 3 visible at a time. ((""Starlink"" satellites??))((anonymous))Four lights forming a parallel line transformed into a triangle, and then blinked out.There were 4 this time , My neighbors ran over to my house beating on the door , I ran outside and everyone was pointing up.They were mEntitys that are shadowed silhouettes some are transparent with entirely bright blood red glowing eyes and the entitys have powersFallon, NV 1/27/2007 2AM - 5 AM Spheres appear nightly now and divide and seperate, come to desert floor and stay longer thanbefore",Y,0
Fallriver,MA,USA,5/22/2021,0.0,0.0,Fireball,I seen an oval shape that was as bright as can be it had flashing bright lights located all around the bottom of ot and it hovered in o,0,0
Falls,PA,USA,4/7/1996,0.0,0.0,Circle,"Red, White, Blue, Lights in sky over PA, Falls",0,0
Falls Church,VA,USA,6/1/19698/13/20224/19/19754/12/19944/17/19324/12/19941/10/20037/14/20024/26/20154/7/19754/15/19852/14/202411/11/20064/29/20034/19/195011/13/197510/14/20084/17/20094/6/1947,0.0,0.0,OtherRectangleRectangleLightTriangleLightCigarDiskDiskLightTriangleLightCigarCircleOtherCircleEggCircleLight,"round plate like structureWith Iphone took a picture of the full moon, two times quicklyA light that followed me while I was driving.It looked like 5 projectile white lights hovering above us about 100 feet flying in a pattern. As we drove it looked like it was followI saw 3 UFO's, they were shaped like a triangle, had slow flashing lights, and disappeared after 2 minutes.Flickering light with the size of ping pong ball flew with constant speed over falls church virginiathis object in the sky affected the working of my car as long as it was in the skyA gray object hovers in mid air and vanishes.Small blue dot traveling swiftly across sky. ((NUFORC Note: Lens flare?? PD))Two reddish-orange lights moving south to north, one after the other within 5 min., near Falls Church, VAVery large triangle of star lights gliding across sky.Large, steadily moving light over Falls Church, VA toward DC. At 7:25pm, approximately when it was over DC, released a spray of liquid.Very Bright Missle/Cigar shaped U.F.O. in the VA/D.C. area.Two shimmering disk like objects over Falls Church, VA. ((anonymous report))((HOAX??)) I saw something in the bushes I thought it was nothing. I got para luzed and saw it and now is invisiblecircular,bright multicolored lights rotating around middle of objecthuge changing light in the sky, not there any day afterwardAt 11:15pm on April 17, 2009, four bright objects were sighted flying at a very high speed, in a strange pattern, over N. VaObject chased by military jets",Y,Rocket
